id,url,subject,description,Category,,,,,,
openstack%2Fnova~master~I83af64689c26fb8b825c0f1abf81821bbaacb2ac,https://review.opendev.org/342944,Refactor instance action notification sample test,Refactor instance action notification sample test  Every instance action notification sample test needs an instance to work with. Until now each test booted a new instance. This patch refactors the tests to use a common instance where it is possible.  This optimization speeds up the test execution significantly. Before the commit:   Sum of execute time for each test: 151.7733 sec.  After the commit:   Sum of execute time for each test: 74.7535 sec.  Please note that only 6 actions are tested right now but there will be ~40 when every notification is transformed so this will give use speed in the future as well.  Change-Id: I83af64689c26fb8b825c0f1abf81821bbaacb2ac,quality,,,,,,
openstack%2Fnova~master~I83af64689c26fb8b825c0f1abf81821bbaacb2ac,https://review.opendev.org/342944,Refactor instance action notification sample test,Refactor instance action notification sample test  Every instance action notification sample test needs an instance to work with. Until now each test booted a new instance. This patch refactors the tests to use a common instance where it is possible.  This optimization speeds up the test execution significantly. Before the commit:   Sum of execute time for each test: 151.7733 sec.  After the commit:   Sum of execute time for each test: 74.7535 sec.  Please note that only 6 actions are tested right now but there will be ~40 when every notification is transformed so this will give use speed in the future as well.  Change-Id: I83af64689c26fb8b825c0f1abf81821bbaacb2ac,objective,,,,,,
openstack%2Fnova~master~I8a8dea0c8e2bcc689a7141bca53a1564325939bc,https://review.opendev.org/352610,rt: Refactor unit test for trackable migrations,"rt: Refactor unit test for trackable migrations  There was a functional test in test_resource_tracker.py call test_no_move_type() that was setting up a resource tracker instance and populating it only to test whether the migration's migration_type was one of three that are tracked by the resource tracker.  This was silly, so I converted this into a real unit test, derived from NoDBTestCase, in test_tracker.py and converted the _is_trackable_migration() method on ResourceTracker to just be a module-level method since it wasn't referencing self or anything.  Change-Id: I8a8dea0c8e2bcc689a7141bca53a1564325939bc",testing,,,,,,
openstack%2Fnova~master~I8a8dea0c8e2bcc689a7141bca53a1564325939bc,https://review.opendev.org/352610,rt: Refactor unit test for trackable migrations,"rt: Refactor unit test for trackable migrations  There was a functional test in test_resource_tracker.py call test_no_move_type() that was setting up a resource tracker instance and populating it only to test whether the migration's migration_type was one of three that are tracked by the resource tracker.  This was silly, so I converted this into a real unit test, derived from NoDBTestCase, in test_tracker.py and converted the _is_trackable_migration() method on ResourceTracker to just be a module-level method since it wasn't referencing self or anything.  Change-Id: I8a8dea0c8e2bcc689a7141bca53a1564325939bc",objective,,,,,,
openstack%2Fpython-novaclient~master~Ifbc6af6f1e42033c9ad8923cb063d345e520fb00,https://review.opendev.org/347555,Refactor test_servers APIVersion setup,Refactor test_servers APIVersion setup  Set APIVersion in the base test class instead of in every derived test class.  Change-Id: Ifbc6af6f1e42033c9ad8923cb063d345e520fb00 Co-Authored-By: Andrey Kurilin <akurilin@mirantis.com>,testing,,,,,,
openstack%2Fpython-novaclient~master~Ifbc6af6f1e42033c9ad8923cb063d345e520fb00,https://review.opendev.org/347555,Refactor test_servers APIVersion setup,Refactor test_servers APIVersion setup  Set APIVersion in the base test class instead of in every derived test class.  Change-Id: Ifbc6af6f1e42033c9ad8923cb063d345e520fb00 Co-Authored-By: Andrey Kurilin <akurilin@mirantis.com>,quality,,,,,,
openstack%2Fpython-novaclient~master~Ifbc6af6f1e42033c9ad8923cb063d345e520fb00,https://review.opendev.org/347555,Refactor test_servers APIVersion setup,Refactor test_servers APIVersion setup  Set APIVersion in the base test class instead of in every derived test class.  Change-Id: Ifbc6af6f1e42033c9ad8923cb063d345e520fb00 Co-Authored-By: Andrey Kurilin <akurilin@mirantis.com>,objective,,,,,,
openstack%2Fnova~master~Icff202e0c8866cad72fe977281a5829759659282,https://review.opendev.org/350319,rt: Refactor test_dupe_filter unit test,"rt: refactor test_dupe_filter unit test  The TestMoveClaim.test_dupe_filter() unit test was a poorly-written unit test. Not only was it not actually isolating the particular piece of code being tested properly, but the assertion it was making was not proving that filtering that the code was doing actually worked.  This patch refactors that unit test out of TestMoveClaim and into its own TestUpdateUsageFromMigrations test case class that isolates the area of tested code to just the function in question and puts assertions into the unit test that actually verify the *correct* migration is filtered not just *any* migration.  Change-Id: Icff202e0c8866cad72fe977281a5829759659282",testing,,,,,,
openstack%2Fnova~master~Icff202e0c8866cad72fe977281a5829759659282,https://review.opendev.org/350319,rt: Refactor test_dupe_filter unit test,"rt: refactor test_dupe_filter unit test  The TestMoveClaim.test_dupe_filter() unit test was a poorly-written unit test. Not only was it not actually isolating the particular piece of code being tested properly, but the assertion it was making was not proving that filtering that the code was doing actually worked.  This patch refactors that unit test out of TestMoveClaim and into its own TestUpdateUsageFromMigrations test case class that isolates the area of tested code to just the function in question and puts assertions into the unit test that actually verify the *correct* migration is filtered not just *any* migration.  Change-Id: Icff202e0c8866cad72fe977281a5829759659282",objective,,,,,,
openstack%2Fnova~master~Idd12fa2e5eff134f91d408a434669d62d0672672,https://review.opendev.org/350292,rt: Refactor resize claim abort unit test,"rt: Refactor resize claim abort unit test  Next unit test to pull from the TestMoveClaim class and refactor is test_claim_abort(). For this, we simply add a few extra lines that test the claim abort behaviour to the test_resize_claim_same_host() test method introduced in the previous patch in this series.  Note: This patch removes two existing unit tests in test_tracker.TestMoveClaim: test_claim_abort() and test_same_host(). The refactored TestResizeClaim.test_resize_claim_same_host() contains all the assertions that both of these unit tests contained.  Change-Id: Idd12fa2e5eff134f91d408a434669d62d0672672",testing,,,,,,
openstack%2Fnova~master~Idd12fa2e5eff134f91d408a434669d62d0672672,https://review.opendev.org/350292,rt: Refactor resize claim abort unit test,"rt: Refactor resize claim abort unit test  Next unit test to pull from the TestMoveClaim class and refactor is test_claim_abort(). For this, we simply add a few extra lines that test the claim abort behaviour to the test_resize_claim_same_host() test method introduced in the previous patch in this series.  Note: This patch removes two existing unit tests in test_tracker.TestMoveClaim: test_claim_abort() and test_same_host(). The refactored TestResizeClaim.test_resize_claim_same_host() contains all the assertions that both of these unit tests contained.  Change-Id: Idd12fa2e5eff134f91d408a434669d62d0672672",objective,,,,,,
openstack%2Fnova~master~I370d32e1019208adacdb17ae75d87a8711e4d8c4,https://review.opendev.org/349746,rt: Refactor resize_claim unit test,rt: Refactor resize_claim unit test  I don't care for the way the migration and resize unit tests were done in the test_tracker.py file. It isn't clear what is being asserted in the unit tests because of layers of nested helper functions. This patch is the start of a series that refactors these tests to be more readable. First up was the unit test for resize_claim on the same host.  Change-Id: I370d32e1019208adacdb17ae75d87a8711e4d8c4,testing,,,,,,
openstack%2Fnova~master~I370d32e1019208adacdb17ae75d87a8711e4d8c4,https://review.opendev.org/349746,rt: Refactor resize_claim unit test,rt: Refactor resize_claim unit test  I don't care for the way the migration and resize unit tests were done in the test_tracker.py file. It isn't clear what is being asserted in the unit tests because of layers of nested helper functions. This patch is the start of a series that refactors these tests to be more readable. First up was the unit test for resize_claim on the same host.  Change-Id: I370d32e1019208adacdb17ae75d87a8711e4d8c4,objective,,,,,,
openstack%2Fnova~master~I370d32e1019208adacdb17ae75d87a8711e4d8c4,https://review.opendev.org/349746,rt: Refactor resize_claim unit test,rt: Refactor resize_claim unit test  I don't care for the way the migration and resize unit tests were done in the test_tracker.py file. It isn't clear what is being asserted in the unit tests because of layers of nested helper functions. This patch is the start of a series that refactors these tests to be more readable. First up was the unit test for resize_claim on the same host.  Change-Id: I370d32e1019208adacdb17ae75d87a8711e4d8c4,quality,,,,,,
openstack%2Fsenlin~master~Ic8ac5acac17bd013c25089a7db58d32ac0dfa5ba,https://review.opendev.org/351463,Refactor rally plugin,"Refactor rally plugin  This patch refactors rally plugin for senlin. Since the plugin for basic cluster and profile operations has been merged into rally repo, we can remove duplicated util functions and test scenarios from senlin repo. Related test jobs are also changed accordingly.  Change-Id: Ic8ac5acac17bd013c25089a7db58d32ac0dfa5ba",testing,,,,,,
openstack%2Fsenlin~master~Ic8ac5acac17bd013c25089a7db58d32ac0dfa5ba,https://review.opendev.org/351463,Refactor rally plugin,"Refactor rally plugin  This patch refactors rally plugin for senlin. Since the plugin for basic cluster and profile operations has been merged into rally repo, we can remove duplicated util functions and test scenarios from senlin repo. Related test jobs are also changed accordingly.  Change-Id: Ic8ac5acac17bd013c25089a7db58d32ac0dfa5ba",objective,,,,,,
openstack%2Fsenlin~master~Ic8ac5acac17bd013c25089a7db58d32ac0dfa5ba,https://review.opendev.org/351463,Refactor rally plugin,"Refactor rally plugin  This patch refactors rally plugin for senlin. Since the plugin for basic cluster and profile operations has been merged into rally repo, we can remove duplicated util functions and test scenarios from senlin repo. Related test jobs are also changed accordingly.  Change-Id: Ic8ac5acac17bd013c25089a7db58d32ac0dfa5ba",quality,,,,,,
openstack%2Ftricircle~master~Icab2d6a2e25cc3387e5ee9951cc0b53491e012ee,https://review.opendev.org/350367,Fix the issue introduced by Neutron config file refactorying,"Fix the issue introduced by Neutron config file refactorying  1.What is the problem core_opts has been moved from neutron/common.py to neutron/conf/common.py, the migration leads the py27 test failured in tricircle/tests/base.py.  2.What's need to be fixed: import common.py from neutron/conf/common.py instead from from neutron/common.py  3.What is the purpose of this patch set: fix the py27 check and gate test error introduced by Neutron config file refactorying.  Change-Id: Icab2d6a2e25cc3387e5ee9951cc0b53491e012ee Signed-off-by: joehuang <joehuang@huawei.com>",integration,,,,,,
openstack%2Ftricircle~master~Icab2d6a2e25cc3387e5ee9951cc0b53491e012ee,https://review.opendev.org/350367,Fix the issue introduced by Neutron config file refactorying,"Fix the issue introduced by Neutron config file refactorying  1.What is the problem core_opts has been moved from neutron/common.py to neutron/conf/common.py, the migration leads the py27 test failured in tricircle/tests/base.py.  2.What's need to be fixed: import common.py from neutron/conf/common.py instead from from neutron/common.py  3.What is the purpose of this patch set: fix the py27 check and gate test error introduced by Neutron config file refactorying.  Change-Id: Icab2d6a2e25cc3387e5ee9951cc0b53491e012ee Signed-off-by: joehuang <joehuang@huawei.com>",integration,,,,,,
openstack%2Ftricircle~master~Icab2d6a2e25cc3387e5ee9951cc0b53491e012ee,https://review.opendev.org/350367,Fix the issue introduced by Neutron config file refactorying,"Fix the issue introduced by Neutron config file refactorying  1.What is the problem core_opts has been moved from neutron/common.py to neutron/conf/common.py, the migration leads the py27 test failured in tricircle/tests/base.py.  2.What's need to be fixed: import common.py from neutron/conf/common.py instead from from neutron/common.py  3.What is the purpose of this patch set: fix the py27 check and gate test error introduced by Neutron config file refactorying.  Change-Id: Icab2d6a2e25cc3387e5ee9951cc0b53491e012ee Signed-off-by: joehuang <joehuang@huawei.com>",objective,,,,,,
